date,game_id,team,location,G,OT_flag,win_flag
2021-11-09,211109_VGKSEA,SEA,A,2,,0
2021-11-09,211109_WPGSTL,STL,A,3,SO,1
2021-11-10,211110_ARIMIN,MIN,A,5,,1
2021-11-10,211110_DALNSH,NSH,A,4,,1
2021-11-10,211110_PHITOR,TOR,A,3,,1
2021-11-11,211111_BOSEDM,EDM,A,5,,1
2021-11-11,211111_COLVAN,VAN,A,1,,0
2021-11-11,211111_DETWSH,WSH,A,2,,1
2021-11-11,211111_MTLCGY,CGY,A,2,,0
2021-11-11,211111_NJDNYI,NYI,A,0,,0
2021-11-11,211111_OTTLAK,LAK,A,2,,1
2021-11-11,211111_PITFLA,FLA,A,2,SO,0
2021-11-11,211111_SEAANA,ANA,A,7,,1
2021-11-11,211111_STLNSH,NSH,A,4,OT,1
2021-11-11,211111_VGKMIN,MIN,A,2,,0
2021-11-11,211111_WPGSJS,SJS,A,1,,0
2021-11-12,211112_BUFEDM,EDM,A,2,,0
2021-11-12,211112_CARPHI,PHI,A,2,,1
2021-11-12,211112_CBJWSH,WSH,A,4,,1
2021-11-12,211112_CHIARI,ARI,A,1,,0
2021-11-12,211112_TORCGY,CGY,A,1,OT,0
2021-11-13,211113_BUFTOR,TOR,A,5,,1
2021-11-13,211113_CARSTL,STL,A,2,,0
2021-11-13,211113_CBJNYR,NYR,A,5,,1
2021-11-13,211113_COLSJS,SJS,A,2,,0
2021-11-13,211113_DALPHI,PHI,A,2,,0
2021-11-13,211113_DETMTL,MTL,A,2,OT,0
2021-11-13,211113_NJDBOS,BOS,A,5,,1
2021-11-13,211113_NSHARI,ARI,A,1,,0
2021-11-13,211113_OTTPIT,PIT,A,3,,0
2021-11-13,211113_SEAMIN,MIN,A,4,,1
2021-11-13,211113_TBLFLA,FLA,A,2,OT,0
2021-11-13,211113_VGKVAN,VAN,A,4,,0
2021-11-13,211113_WPGLAK,LAK,A,2,OT,0
2021-11-14,211114_ANAVAN,VAN,A,1,,0
2021-11-14,211114_BOSMTL,MTL,A,2,,0
2021-11-14,211114_NYRNJD,NJD,A,3,SO,0
2021-11-14,211114_OTTCGY,CGY,A,4,,1
2021-11-14,211114_STLEDM,EDM,A,5,,1
2021-11-14,211114_WSHPIT,PIT,A,1,,0
2021-11-15,211115_CBJDET,DET,A,3,,0
2021-11-15,211115_TBLNYI,NYI,A,1,,0
2021-11-16,211116_ANAWSH,WSH,A,2,OT,0
2021-11-16,211116_DALDET,DET,A,2,,0
2021-11-16,211116_FLANYI,NYI,A,1,,0
2021-11-16,211116_MINSJS,SJS,A,4,,1
2021-11-16,211116_NYRMTL,MTL,A,2,,0
2021-11-16,211116_PHICGY,CGY,A,1,OT,0
2021-11-16,211116_PITBUF,BUF,A,2,,1
2021-11-16,211116_STLARI,ARI,A,3,,1
2021-11-16,211116_TORNSH,NSH,A,0,,0
2021-11-16,211116_VGKCAR,CAR,A,4,,1
2021-11-16,211116_WPGEDM,EDM,A,2,,0
2021-11-17,211117_LAKWSH,WSH,A,2,,1
2021-11-17,211117_SEACHI,CHI,A,4,,1
2021-11-17,211117_VANCOL,COL,A,4,,1
2021-11-18,211118_ANACAR,CAR,A,2,,1
2021-11-18,211118_ARICBJ,CBJ,A,5,SO,1
2021-11-18,211118_BUFCGY,CGY,A,5,,1
2021-11-18,211118_EDMWPG,WPG,A,1,SO,0
2021-11-18,211118_FLANJD,NJD,A,1,,0
2021-11-18,211118_MINDAL,DAL,A,2,,0
2021-11-18,211118_MTLPIT,PIT,A,6,,1
2021-11-18,211118_PHITBL,TBL,A,4,SO,1
2021-11-18,211118_STLSJS,SJS,A,1,,0
2021-11-18,211118_TORNYR,NYR,A,1,,0
2021-11-18,211118_VGKDET,DET,A,2,,0
2021-11-19,211119_SEACOL,COL,A,7,,1
2021-11-19,211119_VANWPG,WPG,A,2,,0
2021-11-20,211120_ARIDET,DET,A,1,OT,0
2021-11-20,211120_DALSTL,STL,A,1,,0
2021-11-20,211120_EDMCHI,CHI,A,2,,0
2021-11-20,211120_FLAMIN,MIN,A,4,,0
2021-11-20,211120_LAKCAR,CAR,A,5,,1
2021-11-20,211120_MTLNSH,NSH,A,3,,0
2021-11-20,211120_NYICGY,CGY,A,5,,1
2021-11-20,211120_PHIBOS,BOS,A,5,,1
2021-11-20,211120_SJSWSH,WSH,A,4,,1
2021-11-20,211120_TBLNJD,NJD,A,5,,1
2021-11-20,211120_TORPIT,PIT,A,2,,1
2021-11-20,211120_VGKCBJ,CBJ,A,2,,0
2021-11-21,211121_BOSCGY,CGY,A,4,,1
2021-11-21,211121_LAKARI,ARI,A,2,OT,1
2021-11-21,211121_NYITOR,TOR,A,3,,1
2021-11-21,211121_NYRBUF,BUF,A,4,,0
2021-11-21,211121_SEAWSH,WSH,A,2,,0
2021-11-21,211121_TBLMIN,MIN,A,4,SO,0
2021-11-21,211121_VANCHI,CHI,A,1,,1
2021-11-22,211122_BUFCBJ,CBJ,A,7,,1
2021-11-22,211122_COLOTT,OTT,A,5,,0
2021-11-22,211122_NSHANA,ANA,A,2,,0
2021-11-22,211122_SJSCAR,CAR,A,1,OT,0
2021-11-22,211122_STLVGK,VGK,A,2,,0
2021-11-22,211122_WPGPIT,PIT,A,3,,1
2021-11-23,211123_CGYCHI,CHI,A,2,,0
2021-11-23,211123_DALEDM,EDM,A,1,,0
2021-11-23,211123_TBLPHI,PHI,A,0,,0
2021-11-24,211124_ARIEDM,EDM,A,5,,1
2021-11-24,211124_BUFBOS,BOS,A,5,,1
2021-11-24,211124_CBJWPG,WPG,A,0,,0
2021-11-24,211124_COLANA,ANA,A,2,,0
2021-11-24,211124_DETSTL,STL,A,2,,0
2021-11-24,211124_FLAPHI,PHI,A,1,OT,0
2021-11-24,211124_LAKTOR,TOR,A,6,,1
2021-11-24,211124_NJDMIN,MIN,A,3,SO,1
2021-11-24,211124_NSHVGK,VGK,A,5,,1
2021-11-24,211124_NYINYR,NYR,A,4,,1
2021-11-24,211124_PITVAN,VAN,A,1,,0
2021-11-24,211124_SEACAR,CAR,A,1,,0
2021-11-24,211124_SJSOTT,OTT,A,3,,0
2021-11-24,211124_WSHMTL,MTL,A,3,,0
2021-11-26,211126_ANAOTT,OTT,A,0,,0
2021-11-26,211126_BOSNYR,NYR,A,5,,1
2021-11-26,211126_BUFMTL,MTL,A,1,,0
2021-11-26,211126_CBJVAN,VAN,A,2,,0
2021-11-26,211126_CHISTL,STL,A,2,OT,0
2021-11-26,211126_DALCOL,COL,A,1,,0
2021-11-26,211126_MINWPG,WPG,A,1,,0
2021-11-26,211126_NSHNJD,NJD,A,2,,0
2021-11-26,211126_NYIPIT,PIT,A,1,,1
2021-11-26,211126_PHICAR,CAR,A,6,,1
2021-11-26,211126_SJSTOR,TOR,A,4,,1
2021-11-26,211126_TBLSEA,SEA,A,0,,0
2021-11-26,211126_WSHFLA,FLA,A,3,,0
2021-11-27,211127_ARIDAL,DAL,A,3,,1
2021-11-27,211127_CGYWPG,WPG,A,4,,1
2021-11-27,211127_COLNSH,NSH,A,2,,0
2021-11-27,211127_DETBUF,BUF,A,2,OT,0
2021-11-27,211127_FLASEA,SEA,A,4,,1
2021-11-27,211127_LAKOTT,OTT,A,2,,0
2021-11-27,211127_PITMTL,MTL,A,6,,1
2021-11-27,211127_STLCBJ,CBJ,A,3,,0
2021-11-27,211127_VGKEDM,EDM,A,3,,1
2021-11-28,211128_ANATOR,TOR,A,5,,1
2021-11-28,211128_BOSVAN,VAN,A,2,,0
2021-11-28,211128_CARWSH,WSH,A,4,,1
2021-11-28,211128_CHISJS,SJS,A,2,,1
2021-11-28,211128_MINTBL,TBL,A,2,,0
2021-11-28,211128_NJDPHI,PHI,A,2,,0
2021-11-29,211129_BUFSEA,SEA,A,7,,1
2021-11-29,211129_CGYPIT,PIT,A,1,SO,0
2021-11-29,211129_MTLVAN,VAN,A,2,,1
2021-11-29,211129_WPGARI,ARI,A,1,,1
2021-11-30,211130_BOSDET,DET,A,2,,1
2021-11-30,211130_DALCAR,CAR,A,1,,0
2021-11-30,211130_FLAWSH,WSH,A,4,,0
2021-11-30,211130_LAKANA,ANA,A,5,SO,1
2021-11-30,211130_MINARI,ARI,A,2,,0
2021-11-30,211130_NJDSJS,SJS,A,5,,1
2021-11-30,211130_NSHCBJ,CBJ,A,0,,0
2021-11-30,211130_STLTBL,TBL,A,3,SO,0
2021-12-01,211201_ANAVGK,VGK,A,5,,0
2021-12-01,211201_DETSEA,SEA,A,3,SO,0
2021-12-01,211201_EDMPIT,PIT,A,2,,0
2021-12-01,211201_NYRPHI,PHI,A,1,,0
2021-12-01,211201_OTTVAN,VAN,A,6,,1
2021-12-01,211201_TORCOL,COL,A,3,,0
2021-12-02,211202_CAROTT,OTT,A,3,,1
2021-12-02,211202_DALCBJ,CBJ,A,2,,0
2021-12-02,211202_FLABUF,BUF,A,4,,0
2021-12-02,211202_LAKCGY,CGY,A,3,,1
2021-12-02,211202_MINNJD,NJD,A,2,,0
2021-12-02,211202_MTLCOL,COL,A,4,,1
2021-12-02,211202_NSHBOS,BOS,A,2,,1
2021-12-02,211202_NYISJS,SJS,A,2,OT,1
2021-12-02,211202_TBLSTL,STL,A,2,,0
2021-12-02,211202_WSHCHI,CHI,A,4,SO,1
2021-12-03,211203_ANACGY,CGY,A,4,SO,1
2021-12-03,211203_ARIVGK,VGK,A,7,,1
2021-12-03,211203_NYRSJS,SJS,A,0,,0
2021-12-03,211203_SEAEDM,EDM,A,3,,0
2021-12-03,211203_WPGNJD,NJD,A,4,,0
2021-12-04,211204_BOSTBL,TBL,A,3,OT,1
2021-12-04,211204_CARBUF,BUF,A,2,,0
2021-12-04,211204_DETNYI,NYI,A,3,OT,0
2021-12-04,211204_FLASTL,STL,A,3,SO,0
2021-12-04,211204_MINTOR,TOR,A,3,SO,0
2021-12-04,211204_NSHMTL,MTL,A,3,OT,0
2021-12-04,211204_NYRCHI,CHI,A,2,,0
2021-12-04,211204_OTTCOL,COL,A,5,OT,0
2021-12-04,211204_VANPIT,PIT,A,4,,1
2021-12-04,211204_WSHCBJ,CBJ,A,1,,0
2021-12-05,211205_CBJSJS,SJS,A,4,,0
2021-12-05,211205_EDMLAK,LAK,A,5,,1
2021-12-05,211205_NYICHI,CHI,A,3,SO,1
2021-12-05,211205_PHITBL,TBL,A,7,,1
2021-12-05,211205_VGKCGY,CGY,A,2,,0
